width	height	ids_id
1333.0	1999.0	SG-2011-2998A-WIN1-HL
1333.0	2000.0	SG-2011-2998A-SUM1-HL
1333.0	2000.0	SG-2011-3000A-FRU1-HL
1333.0	2000.0	SG-2011-3000A-BUD1-HL
2000.0	1333.0	SG-2011-3000A-SNP1-HL
1333.0	2000.0	SG-2011-3000A-SUM1-HL
1333.0	2000.0	SG-2011-3000A-WIN1-HL
2000.0	1333.0	SG-2011-3000A-STE1-HL
1333.0	2000.0	SG-2011-3000A-STE2-HL
2000.0	1333.0	SG-2011-2995A-BAR2-HL
1333.0	2000.0	SG-2011-2995A-SUM1-HL
1333.0	2000.0	SG-2011-2995A-WIN1-HL
2000.0	1334.0	SG-2011-2995A-BAR1-HL
2000.0	1333.0	SG-2012-1382A-SUM1-HL
1333.0	2000.0	SG-2012-1382A-WIN1-HL
1333.0	1999.0	SG-2012-1382A-SPR1-HL
1999.0	1333.0	SG-2012-1385A-FAL1-HL
2000.0	1333.0	SG-2012-1385A-SUM1-HL
1333.0	2000.0	SG-2012-1385A-WIN1-HL
1999.0	1333.0	SG-2012-1385A-SPR1-HL
		SG-2012-1395A-FAL1-HL
1333.0	2000.0	SG-2012-1395A-SPR1-HL
1333.0	2000.0	SG-2012-1395A-WIN1-HL
1333.0	2000.0	SG-2012-1395A-SUM1-HL
1333.0	2000.0	SG-2012-1395A-BAR1-HL
2000.0	1333.0	SG-2012-1395A-BAR2-HL
2000.0	1333.0	SG-2012-1384A-FLO2-HL
1333.0	2000.0	SG-2012-1384A-FLO1-HL
2000.0	1333.0	SG-2012-1384A-BUD2-HL
2000.0	1334.0	SG-2012-1384A-BAR2-HL
2000.0	1334.0	SG-2012-1384A-SNP1-HL-000004
1333.0	1999.0	SG-2012-1384A-SUM1-HL
1333.0	2000.0	SG-2012-1384A-WIN1-HL
2000.0	1333.0	SG-2012-1384A-SPR1-HL
2000.0	1333.0	SG-2012-1384A-LEF1-HL
2000.0	1333.0	SG-2012-1384A-LEF1-HL-2
		SG-2012-1384A-SNP1-HL
1999.0	1333.0	SG-2012-1384A-FLO-HL
1333.0	2000.0	SG-2012-1384A-STE2-HL
1333.0	2000.0	SG-2012-1384A-STE1-HL
2000.0	1334.0	SG-2012-1384A-BUD1-HL
1333.0	2000.0	SG-2012-1384A-STE3-HL
1333.0	2000.0	SG-2012-1384A-BAR3-HL
1333.0	2000.0	SG-2012-1437A-FAL1-HL
1333.0	2000.0	SG-2012-1437A-WIN1-HL
1333.0	2000.0	SG-2012-1437A-SUM1-HL
1333.0	2000.0	SG-2012-1439A-FAL1-HL
1333.0	2000.0	SG-2012-1439A-WIN1-HL
1333.0	2000.0	SG-2012-1439A-SUM1-HL
1333.0	2000.0	SG-2012-1444A-SUM1-HL
1333.0	1999.0	SG-2012-1444A-WIN1-HL
1333.0	2000.0	SG-2014-1237A-WIN1-HL
1333.0	2000.0	SG-2014-1237A-FAL1-HL
1334.0	2000.0	SG-2014-1237A-SUM1-HL
1333.0	2000.0	SG-2014-1237A-BAR2-HL
1333.0	2000.0	SG-2014-1237A-BAR1-HL
1333.0	2000.0	SG-2014-1258A-STE2-HL
2000.0	1333.0	SG-2014-1258A-SUM1-HL
2000.0	1333.0	SG-2014-1258A-FAL1-HL
2000.0	1333.0	SG-2014-1258A-WIN1-HL
2000.0	1334.0	SG-2014-1258A-LEF1-HL
2000.0	1334.0	SG-2014-1258A-FLO1-HL
1333.0	2000.0	SG-2014-1258A-LEB1-HL
1333.0	1999.0	SG-2014-1258A-STE1-HL
1333.0	1999.0	SG-2014-1258A-SNP1-HL
1333.0	2000.0	SG-2014-1258A-BUD1-HL
1333.0	2000.0	SG-2015-2165A-FAL1-HL
1333.0	2000.0	SG-2015-2165A-WIN1-HL
1334.0	2000.0	SG-2015-2165A-SUM1-HL
1334.0	2000.0	SG-2015-2166A-FAL1-HL-000002
1333.0	2000.0	SG-2015-2166A-WIN-HL
1333.0	2000.0	SG-2015-2166A-SUM1-HL
1333.0	1999.0	SG-2017-0413A-LEB1-HL
1333.0	2000.0	SG-2017-0413A-LEF1-HL
1333.0	2000.0	SG-2017-0413A-SUM-HL
1333.0	2000.0	SG-2017-0413A-WIN-HL
2000.0	1334.0	SG-2017-0413A-SNP1-HL
1334.0	2000.0	SG-2017-0413A-BAR-HL
1333.0	2000.0	SG-2017-0440A-FLO2-HL
1334.0	2000.0	SG-2017-0440A-FLO1-HL
1333.0	2000.0	SG-2017-0440A-FAL1-HL
1334.0	2000.0	SG-2017-0440A-SUM-HL-000002
1333.0	2000.0	SG-2017-0440A-WIN-HL
2000.0	1334.0	SG-2017-0440A-FLO3-HL
1333.0	2000.0	SG-2017-0440A-BAR-HL-000002
1333.0	2000.0	SG-2017-0434A-WIN-HL
1333.0	1999.0	SG-2017-0434A-FAL1-HL
1333.0	2000.0	SG-2017-0434A-SUM1-HL
1333.0	2000.0	SG-2017-0434A_BAR-HL-000002
1333.0	2000.0	SG-2018-0756A-WIN-HL
1333.0	1999.0	SG-2018-0756A-FAL1-HL
1334.0	2000.0	SG-2018-0756A-SUM1-HL
1333.0	2000.0	SG-2019-0227A-BAR1-HL
1333.0	2000.0	SG-2019-0227A-FAL1-HL
1333.0	1999.0	SG-2019-0227A-WIN1-HL
2000.0	1333.0	SG-2019-0227A-BUD1-HL
1333.0	2000.0	SG-2019-0227A-BAR2-HL
2000.0	1333.0	SG-2019-0227A-SNP1-HL
1333.0	1999.0	SG-2019-0324A-WIN1-HL
1334.0	2000.0	SG-2019-0273A-FAL1-HL
1333.0	2000.0	SG-2019-0273A-WIN1-HL
1333.0	2000.0	SG-2019-0273A-BAR1-HL
1333.0	2000.0	SG-2019-0281A-FAL1-HL
1334.0	2000.0	SG-2019-0281A-BAR1-HL
1333.0	2000.0	SG-2019-0281A-WIN1-HL
1334.0	2000.0	SG-2019-0321A-FAL1-HL
1333.0	1999.0	SG-2019-0321A-WIN1-HL
1334.0	2000.0	SG-2020-0043A-FLO1-HL
1333.0	2000.0	SG-2020-0043A-WIN1-HL
1333.0	1999.0	SG-2020-0043A-SUM1-HL
1333.0	2000.0	SG-2019-0322A-WIN1-HL
1333.0	2000.0	SG-2019-0326A-STE2-HL
2000.0	1334.0	SG-2019-0326A-LEF1-HL
2000.0	1333.0	SG-2019-0326A-SNP1-HL
1333.0	2000.0	SG-2019-0326A-STE1-HL
1333.0	2000.0	SG-2019-0326A-FAL1-HL
1333.0	2000.0	SG-2019-0326A-WIN1-HL
1333.0	2000.0	SG-2019-0326A-SUM1-HL
1333.0	1999.0	SG-2020-0042A-WIN1-HL
1333.0	2000.0	SG-2020-0042A-BAR1-HL
1333.0	2000.0	SG-2020-0042A-BAR2-HL
1333.0	1999.0	SG-2011-0306A-FAL1-HL
1333.0	1999.0	SG-2011-0305A-FAL1-HL
1333.0	2000.0	SG-2011-0313A-BAR1-HL
1333.0	2000.0	SG-2011-0313A-FAL1-HL
1333.0	2000.0	SG-2011-0313A-WIN1-HL
2000.0	1334.0	SG-2011-0313A-FRU1-HL
2000.0	1333.0	SG-2011-0313A-BAR2-HL
1333.0	1999.0	SG-2011-0307A-FAL1-HL
1333.0	1999.0	SG-2011-0307A-WIN1-HL
1333.0	2000.0	SG-2011-0522A-FRU3-HL
1333.0	2000.0	SG-2011-0522A-SUM1-HL
1333.0	2000.0	SG-2011-0522A-FAL1-HL
1333.0	1999.0	SG-2011-0522A-WIN-HL
1333.0	2000.0	SG-2011-0522A-SPR1-HL
1333.0	2000.0	SG-2011-0522A-FLO1-HL
2000.0	1333.0	SG-2011-0522A-LEF1-HL
2000.0	1333.0	SG-2011-0522A-SNP1-HL
1334.0	2000.0	SG-2011-0522A-BAR2-HL
1999.0	1333.0	SG-2011-0522A-FRU2-HL
1334.0	2000.0	SG-2011-0522A-FLO2-HL
2000.0	1333.0	SG-2011-0522A-FRU1-HL
2000.0	1333.0	SG-2011-0522A-STE1-HL
2000.0	1333.0	SG-2011-0522A-BAR1-HL
2000.0	1333.0	SG-2011-0522A-BAR3-HL
2000.0	1334.0	SG-2011-0533A-SNP1-HL
1333.0	1999.0	SG-2011-0533A-BUD1-HL
1333.0	2000.0	SG-2011-0533A-FLO1-HL
1333.0	2000.0	SG-2011-0533A-WIN-HL
1333.0	2000.0	SG-2011-0533A-SPR1-HL
1333.0	2000.0	SG-2011-0533A-FAL1-HL
1333.0	1999.0	SG-2011-0533A-SUM1-HL
2000.0	1333.0	SG-2011-0533A-LEB1-HL
2000.0	1334.0	SG-2011-0533A-LEF1-HL
1333.0	2000.0	SG-2011-0533A-FLO2-HL
1334.0	2000.0	SG-2011-0533A-STE2-HL
1333.0	1999.0	SG-2011-0533A-STE3-HL
2000.0	1333.0	SG-2011-0533A-BAR1-HL
1999.0	1333.0	SG-2011-0533A-BAR2-HL
1333.0	1999.0	SG-2011-0609A-SUM1-HL
1334.0	2000.0	SG-2011-0609A-FAL1-HL
1333.0	1999.0	SG-2011-0609A-WIN-HL
1333.0	2000.0	SG-2011-0609A-SPR1-HL
2000.0	1333.0	SG-2011-0609A-FRU1-HL
2000.0	1333.0	SG-2011-0609A-BAR1-HL
1333.0	2000.0	SG-2011-0609A-BAR2-HL
2000.0	1334.0	SG-2011-0609A-FRU2-HL
1333.0	2000.0	SG-2011-0709A-FRU1-HL
1333.0	2000.0	SG-2011-0709A-FAL1-HL
1333.0	2000.0	SG-2011-0709A-WIN1-HL
1334.0	2000.0	SG-2011-0709A-SUM1-HL
2000.0	1333.0	SG-2011-0709A-FRU2-HL
2000.0	1333.0	SG-2011-0709A-BUD1-HL
1333.0	1999.0	SG-2011-0707A-SUM1-HL
1333.0	1999.0	SG-2011-0707A-FAL1-HL
1333.0	1999.0	SG-2011-0707A-WIN1-HL
1333.0	1999.0	SG-2011-0707A-SPR1-HL
1999.0	1333.0	SG-2011-0707A-BAR1-HL
1333.0	2000.0	SG-2011-0712A-FAL1-HL
1333.0	1999.0	SG-2011-0712A-WIN1-HL
1333.0	2000.0	SG-2011-0712A-SUM1-HL
2000.0	1333.0	SG-2011-0715A-FRU1-HL
1333.0	2000.0	SG-2011-0715A-BAR2-HL
1333.0	2000.0	SG-2011-0715A-FAL1-HL
1333.0	2000.0	SG-2011-0715A-SUM1-HL
1333.0	2000.0	SG-2011-0715A-WIN1-HL
2000.0	1333.0	SG-2011-0715A-FRU2-HL
2000.0	1334.0	SG-2011-0715A-BAR1-HL
1333.0	2000.0	SG-2011-0708A-BAR2-HL
1333.0	1999.0	SG-2011-0708A-BUD1-HL
2000.0	1333.0	SG-2011-0708A-FLO2-HL
1333.0	2000.0	SG-2011-0708A-LEF1-HL
1999.0	1333.0	SG-2011-0708A-SNP2-HL
1333.0	2000.0	SG-2011-0708A-WIN1-HL
1333.0	2000.0	SG-2011-0708A-FAL1-HL
1333.0	2000.0	SG-2011-0708A-SUM1-HL
1333.0	2000.0	SG-2011-0708A-LEB1-HL
2000.0	1333.0	SG-2011-0708A-FLO1-HL
1333.0	2000.0	SG-2011-0708A-BAR1-HL
1333.0	2000.0	SG-2011-0708A-BUD2-HL
1333.0	2000.0	SG-2011-0708A-BUD3-HL
1333.0	1999.0	SG-2011-0708A-SNP1-HL
1333.0	2000.0	SG-2011-0708A-STE1-HL
2000.0	1333.0	SG-2011-0708A-STE2-HL
2000.0	1334.0	SG-2011-0708A-STE3-HL
1333.0	2000.0	SG-2011-0708A-STE4-HL
1999.0	1333.0	SG-2011-0710A-SNP1-HL
2000.0	1333.0	SG-2011-0710A-LEF1-HL
1333.0	2000.0	SG-2011-0710A-WIN1-HL
1333.0	1999.0	SG-2011-0710A-FAL1-HL
1333.0	1999.0	SG-2011-0710A-SUM1-HL
2000.0	1333.0	SG-2011-0710A-LEB1-HL
2000.0	1333.0	SG-2011-0710A-STE2-HL
2000.0	1334.0	SG-2011-0710A-STE3-HL
1333.0	2000.0	SG-2011-0746A-SPR1-HL
1333.0	1999.0	SG-2011-0746A-WIN1-HL
1333.0	2000.0	SG-2011-0746A-SUM1-HL
1333.0	2000.0	SG-2011-0746A-FAL2-HL
1333.0	2000.0	SG-2011-0746A-FAL1-HL
1333.0	2000.0	SG-2011-0705A-FAL1-HL
1333.0	1999.0	SG-2011-0705A-WIN1-HL
1333.0	2000.0	SG-2011-0705A-SUM1-HL
1333.0	2000.0	SG-2011-0705A-BAR1-HL
1333.0	2000.0	SG-2011-0759A-FAL1-HL
1333.0	2000.0	SG-2011-0759A-WIN1-HL
1333.0	2000.0	SG-2011-0759A-SUM1-HL
1333.0	2000.0	SG-2011-0750A-WIN1-HL
1333.0	1999.0	SG-2011-0750A-FAL1-HL
2000.0	1333.0	SG-2011-0724A-BAR1-HL
1333.0	2000.0	SG-2011-0724A-FAL1-HL
1333.0	2000.0	SG-2011-0724A-SPR1-HL
1334.0	2000.0	SG-2011-0724A-SUM1-HL
1333.0	2000.0	SG-2011-0724A-WIN1-HL
1333.0	2000.0	SG-2011-0724A-FAL2-HL
1333.0	1999.0	SG-2011-0711A-SUM1-HL
		SG-2011-0711A-FAL1-HL
1333.0	2000.0	SG-2011-0711A-WIN1-HL
1334.0	2000.0	SG-2011-0744A-SPR1-HL
1333.0	1999.0	SG-2011-0744A-SUM1-HL
1333.0	2000.0	SG-2011-0744A-WIN1-HL
1334.0	2000.0	SG-2011-0744A-FAL1-HL
1333.0	1999.0	SG-2011-0760A-FAL1-HL
1333.0	1999.0	SG-2011-0760A-WIN1-HL
1333.0	1999.0	SG-2011-0760A-SUM1-HL
1334.0	2000.0	SG-2011-0755A-WIN1-HL
1333.0	2000.0	SG-2011-0755A-SPR1-HL
1333.0	1999.0	SG-2011-0755A-FAL1-HL
1334.0	2000.0	SG-2011-0755A-SUM1-HL
1333.0	2000.0	SG-2011-0758A-FAL1-HL
1333.0	1999.0	SG-2011-0758A-WIN1-HL
1333.0	2000.0	SG-2011-0758A-SUM1-HL
1334.0	2000.0	SG-2011-0725A-FRU1-HL
1333.0	1999.0	SG-2011-0725A-FLO2-HL
2000.0	1334.0	SG-2011-0725A-SUM1-HL
2000.0	1333.0	SG-2011-0725A-WIN1-HL
2000.0	1333.0	SG-2011-0725A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0725A-FLO1-HL
2000.0	1333.0	SG-2011-0725A-FRU2-HL
1999.0	1333.0	SG-2011-0772A-FAL1-HL-000002
2000.0	1333.0	SG-2011-0772A-WIN1-HL
		SG-2011-0772A-SUM1-HL
2000.0	1334.0	SG-2011-0723A-SNP2-HL
2000.0	1333.0	SG-2011-0723A-SUM1-HL
1999.0	1333.0	SG-2011-0723A-FAL1-HL
2000.0	1333.0	SG-2011-0723A-WIN1-HL
2000.0	1333.0	SG-2011-0723A-SPR1-HL
2000.0	1333.0	SG-2011-0723A-BUD1-HL
1333.0	2000.0	SG-2011-0723A-FLO1-HL
2000.0	1333.0	SG-2011-0723A-FRU1-HL
1333.0	2000.0	SG-2011-0723A-LEF1-HL
1333.0	2000.0	SG-2011-0723A-LEB1-HL
1333.0	2000.0	SG-2011-0723A-FLO2-HL
1999.0	1333.0	SG-2011-0723A-SNP1-HL
2000.0	1334.0	SG-2011-0723A-FRU2-HL
1333.0	2000.0	SG-2011-0723A-BUD2-HL
2000.0	1333.0	SG-2011-0723A-STE1-HL
1334.0	2000.0	SG-2011-0723A-STE2-HL
1334.0	2000.0	SG-2011-0723A-STE3-HL
2000.0	1333.0	SG-2011-0723A-BAR1-HL
1333.0	2000.0	SG-2011-0752A-WIN1-HL
1333.0	1999.0	SG-2011-0752A-FAL1-HL
1333.0	2000.0	SG-2011-0749A-WIN1-HL
1333.0	1999.0	SG-2011-0749A-FAL1-HL
1333.0	2000.0	SG-2011-0749A-SUM1-HL
1334.0	2000.0	SG-2011-0751A-WIN1-HL
1333.0	2000.0	SG-2011-0751A-SPR1-HL
1333.0	1999.0	SG-2011-0751A-FAL1-HL
1333.0	1999.0	SG-2011-0751A-SUM1-HL
1333.0	1999.0	SG-2011-0753A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0753A-WIN1-HL
1333.0	1999.0	SG-2011-0753A-SPR1-HL
1333.0	1999.0	SG-2011-0753A-SUM1-HL
1334.0	2000.0	SG-2011-0792A-WIN1-HL
2000.0	1334.0	SG-2011-0792A-SUM1-HL
1333.0	2000.0	SG-2011-0792A-FAL1-HL
1333.0	2000.0	SG-2011-0796A-WIN1-HL
2000.0	1333.0	SG-2011-0796A-SPR1-HL
1333.0	2000.0	SG-2011-0796A-FAL1-HL
1333.0	2000.0	SG-2011-0796A-SUM1-HL
1333.0	2000.0	SG-2011-0807A-WIN1-HL
1333.0	1999.0	SG-2011-0807A-FAL1-HL
1333.0	1999.0	SG-2011-0807A-SUM1-HL
2000.0	1333.0	SG-2011-0800A-FAL1-HL
1333.0	2000.0	SG-2011-0800A-WIN1-HL
1334.0	2000.0	SG-2011-0794A-WIN1-HL
1333.0	2000.0	SG-2011-0794A-FAL1-HL
1333.0	1999.0	SG-2011-0794A-SUM1-HL
1333.0	1999.0	SG-2011-0754A-FLO2-HL
1333.0	1999.0	SG-2011-0754A-WIN1-HL
1333.0	2000.0	SG-2011-0754A-FAL1-HL
2000.0	1333.0	SG-2011-0754A-SPR1-HL
1333.0	2000.0	SG-2011-0754A-SUM1-HL
2000.0	1333.0	SG-2011-0754A-FLO1-HL
1333.0	2000.0	SG-2011-0808A-WIN1-HL
1333.0	1999.0	SG-2011-0808A-FAL1-HL
1333.0	1999.0	SG-2011-0810A-FAL1-HL
1333.0	2000.0	SG-2011-0810A-WIN1-HL
1333.0	2000.0	SG-2011-0810A-SUM1-HL
1333.0	1999.0	SG-2011-0838A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0838A-WIN-HL
1333.0	1999.0	SG-2011-0838A-SPR1-HL
1333.0	2000.0	SG-2011-0838A-SUM1-HL
2000.0	1333.0	SG-2011-0841A-BAR1-HL
1333.0	2000.0	SG-2011-0841A-SPR1-HL
1334.0	2000.0	SG-2011-0841A-FAL1-HL
1334.0	2000.0	SG-2011-0841A-WIN-HL
1334.0	2000.0	SG-2011-0841A-SUM1-HL
1333.0	2000.0	SG-2011-0820A-FAL1-HL-000002
1334.0	2000.0	SG-2011-0820A-WIN1-HL
1334.0	2000.0	SG-2011-0820A-SPR1-HL
1334.0	2000.0	SG-2011-0820A-SUM1-HL
1333.0	2000.0	SG-2011-0747A-WIN1-HL
1333.0	2000.0	SG-2011-0747A-FAL1-HL
1333.0	1999.0	SG-2011-0747A-SPR1-HL
1333.0	1999.0	SG-2011-0747A-SUM1-HL
1333.0	2000.0	SG-2011-0806A-WIN1-HL
1333.0	2000.0	SG-2011-0806A-FAL1-HL
1333.0	1999.0	SG-2011-0756A-FAL1-HL
1334.0	2000.0	SG-2011-0756A-SPR1-HL
1333.0	2000.0	SG-2011-0756A-WIN1-HL
1333.0	2000.0	SG-2011-0756A-SUM1-HL
1333.0	2000.0	SG-2011-0854A-SUM1-HL
1333.0	2000.0	SG-2011-0854A-FAL-HL
2000.0	1333.0	SG-2011-0854A-WIN1-HL
2000.0	1333.0	SG-2011-0854A-SPR1-HL
2000.0	1333.0	SG-2011-0854A-LEB1-HL
1333.0	2000.0	SG-2011-0854A-LEF1-HL
2000.0	1333.0	SG-2011-0854A-LEF2-HL
2000.0	1334.0	SG-2011-0854A-SNP1-HL
1333.0	2000.0	SG-2011-0854A-BAR-HL
1334.0	2000.0	SG-2011-0854A-STE1-HL
1333.0	2000.0	SG-2011-0854A-STE2-HL
1333.0	2000.0	SG-2011-0854A-STE3-HL
1333.0	2000.0	SG-2011-0866A-SUM1-HL
1333.0	1999.0	SG-2011-0866A-FAL1-HL
1333.0	2000.0	SG-2011-0866A-FAL2-HL
1334.0	2000.0	SG-2011-0866A-WIN1-HL
1333.0	1999.0	SG-2011-0868A-WIN1-HL
1333.0	2000.0	SG-2011-0868A-FAL1-HL
1333.0	1999.0	SG-2011-0868A-FAL2-HL
1333.0	1999.0	SG-2011-0868A-SUM1-HL
1333.0	2000.0	SG-2011-0869A-SUM1-HL
1999.0	1333.0	SG-2011-0869A-WIN1-HL
1333.0	1999.0	SG-2011-0869A-FAL1-HL
1333.0	2000.0	SG-2011-0870A-WIN1-HL
1333.0	2000.0	SG-2011-0870A-FAL1-HL
1333.0	2000.0	SG-2011-0870A-SUM1-HL
1333.0	2000.0	SG-2011-0871A-FAL1-HL
1333.0	2000.0	SG-2011-0871A-WIN1-HL
1333.0	2000.0	SG-2011-0871A-SPR1-HL
		SG-2011-0871A-SUM1-HL
1333.0	2000.0	SG-2011-0884A-FAL1-HL-000002
1999.0	1333.0	SG-2011-0884A-WIN1-HL
		SG-2011-0884A-SUM1-HL
1333.0	2000.0	SG-2011-0889A-FAL1-HL
1333.0	2000.0	SG-2011-0889A-SUM1-HL
1333.0	2000.0	SG-2011-0889A-WIN1-HL
1333.0	2000.0	SG-2011-0885A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0885A-FAL1-HL-000004
1333.0	2000.0	SG-2011-0885A-SPR1-HL
1334.0	2000.0	SG-2011-0885A-SUM1-HL
2000.0	1333.0	SG-2011-0885A-BAR1-HL
1333.0	2000.0	SG-2011-0890A-FAL1-HL
1333.0	2000.0	SG-2011-0890A-WIN1-HL
1333.0	2000.0	SG-2011-0890A-SUM1-HL
1333.0	2000.0	SG-2011-0805A-SPR1-HL
1333.0	1999.0	SG-2011-0805A-WIN1-HL
1333.0	2000.0	SG-2011-0805A-FAL1-HL
1333.0	2000.0	SG-2011-0805A-SUM1-HL
1333.0	1999.0	SG-2011-0809A-WIN1-HL
1333.0	2000.0	SG-2011-0809A-FAL1-HL
1334.0	2000.0	SG-2011-0809A-SUM1-HL
2000.0	1333.0	SG-2011-0815A-BUD1-HL
1333.0	2000.0	SG-2011-0815A-SPR1-HL
1333.0	1999.0	SG-2011-0815A-WIN1-HL
1333.0	2000.0	SG-2011-0815A-SUM1-HL
2000.0	1333.0	SG-2011-0815A-SNP1-HL
2000.0	1334.0	SG-2011-0842A-SNP1-HL
1334.0	2000.0	SG-2011-0842A-SUM1-HL
2000.0	1333.0	SG-2011-0842A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0842A-WIN-HL
1334.0	2000.0	SG-2011-0842A-SPR1-HL
2000.0	1333.0	SG-2011-0842A-BAR1-HL
1333.0	2000.0	SG-2011-0842A-LEB1-HL
1334.0	2000.0	SG-2011-0842A-LEF1-HL
		SG-2011-0842A-BUD1-HL
		SG-2011-0842A-FRU1-HL
1333.0	1999.0	SG-2011-0842A-STE1-HL
1333.0	2000.0	SG-2011-0842A-STE2-HL
1334.0	2000.0	SG-2011-0842A-STE3-HL
2000.0	1333.0	SG-2011-0867A-BUD1-HL
1333.0	1999.0	SG-2011-0867A-FAL1-HL
1333.0	2000.0	SG-2011-0867A-WIN1-HL
1333.0	2000.0	SG-2011-0867A-SUM1-HL
1999.0	1333.0	SG-2011-0867A-SNP1-HL
1333.0	2000.0	SG-2011-0867A-BUD2-HL
1333.0	2000.0	SG-2011-0867A-BAR1-HL
1333.0	2000.0	SG-2011-0983A-FAL1-HL
1333.0	1999.0	SG-2011-0983A-SUM1-HL
1333.0	2000.0	SG-2011-0983A-WIN1-HL
2000.0	1333.0	SG-2011-0984A-CON1-HL
1333.0	2000.0	SG-2011-0984A-BAR1-HL
1333.0	2000.0	SG-2011-0984A-FAL1-HL
1333.0	2000.0	SG-2011-0984A-SUM1-HL
1333.0	1999.0	SG-2011-0984A-WIN1-HL
2000.0	1333.0	SG-2011-0984A-CON2-HL
2000.0	1333.0	SG-2011-0984A-BAR2-HL
2000.0	1334.0	SG-2011-0984A-STE1-HL
1333.0	2000.0	SG-2011-0986A-FAL1-HL
1333.0	1999.0	SG-2011-0986A-SUM1-HL
1333.0	1999.0	SG-2011-0986A-WIN1-HL
1333.0	1999.0	SG-2011-0985A-SUM1-HL
1333.0	1999.0	SG-2011-0985A-WIN1-HL
1333.0	2000.0	SG-2011-0985A-FAL1-HL
1334.0	2000.0	SG-2011-1041A-FAL1-HL-000002
1333.0	2000.0	SG-2011-1041A-FAL2-HL-000002
1333.0	2000.0	SG-2011-1041A-SPR1-HL
1334.0	2000.0	SG-2011-1041A-WIN1-HL
1333.0	1999.0	SG-2011-1041A-SUM1-HL
2000.0	1334.0	SG-2011-1091A-FAL1-HL-000002
1333.0	2000.0	SG-2011-1086A-FAL1-HL
2000.0	1335.0	SG-2011-1096A-204
1333.0	2000.0	SG-2011-1096A-FAL1-HL-000002
2000.0	1335.0	SG-2011-1096A-FAL-EM
2000.0	1335.0	SG-2011-1096A-LEF-EM-000001
1858.0	1240.0	SG-2011-1096A-202
2000.0	1335.0	SG-2011-1096A-201
1333.0	1999.0	SG-2011-1281A-FAL1-HL-000002
1333.0	2000.0	SG-2011-1281A-FAL2-HL-000002
1333.0	2000.0	SG-2011-1281A-SUM1-HL
1333.0	2000.0	SG-2011-1281A-WIN1-HL
1333.0	2000.0	SG-2011-1343A-FLO1-HL
2000.0	1333.0	SG-2011-1343A-FRU1-HL
1333.0	2000.0	SG-2011-1343A-FAL1-HL-000002
1333.0	2000.0	SG-2011-1343A-WIN1-HL
1333.0	2000.0	SG-2011-1343A-FLO2-HL
1999.0	1333.0	SG-2011-1343A-FRU2-HL
2000.0	1333.0	SG-2011-1343A-STE1-HL
1333.0	2000.0	SG-2011-1343A-BAR1-HL
2000.0	1333.0	SG-2011-1343A-BAR2-HL
1333.0	2000.0	SG-2011-1352A-LEF2-HL
1333.0	1999.0	SG-2011-1352A-FAL1-HL
1333.0	2000.0	SG-2011-1352A-LEB1-HL
1333.0	2000.0	SG-2011-1352A-LEF1-HL
2000.0	1334.0	SG-2011-1352A-STE1-HL
2000.0	1334.0	SG-2011-1352A-STE2-HL
1333.0	1999.0	SG-2011-1403A-SUM1-HL
1333.0	1999.0	SG-2011-1403A-FAL1-HL-000002
1333.0	2000.0	SG-2011-1403A-WIN1-HL
1333.0	1999.0	SG-2011-1403A-SPR1-HL
2000.0	1333.0	SG-2011-1403A-FRU1-HL
2000.0	1333.0	SG-2011-1403A-LEB-HL
2000.0	1333.0	SG-2011-1403A-LEF-HL
1999.0	1333.0	SG-2011-1403A-FRU2-HL
1333.0	2000.0	SG-2011-1403A-BUD-HL
1333.0	2000.0	SG-2011-1403A-STE1-HL
1333.0	2000.0	SG-2011-1403A-STE3-HL
2000.0	1334.0	SG-2011-1403A-BAR1-HL
2000.0	1333.0	SG-2011-1491A-SNP1-HL
1333.0	1999.0	SG-2011-1491A-SUM1-HL
1333.0	1999.0	SG-2011-1491A-WIN1-HL
1333.0	1999.0	SG-2011-1491A-FAL1-HL
2000.0	1333.0	SG-2011-1491A-BUD1-HL
1999.0	1333.0	SG-2011-1491A-CON1-HL
1999.0	1333.0	SG-2011-1491A-CON2-HL
1333.0	2000.0	SG-2011-1491A-STE1-HL
1333.0	2000.0	SG-2011-1491A-STE3-HL
1333.0	2000.0	SG-2011-1490A-WIN1-HL
1333.0	2000.0	SG-2011-1490A-FAL1-HL
1333.0	2000.0	SG-2011-1489A-WIN1-HL
1333.0	1999.0	SG-2011-1489A-FAL1-HL
1333.0	2000.0	SG-2011-1489A-BAR2-HL
1334.0	2000.0	SG-2011-1489A-BAR1-HL
1333.0	2000.0	SG-2011-1492A-FAL1-HL
1333.0	1999.0	SG-2011-1492A-SPR1-HL
1333.0	2000.0	SG-2011-1492A-SUM1-HL
1334.0	2000.0	SG-2011-1492A-WIN1-HL
1333.0	2000.0	SG-2011-2652A-SUM1-HL
1333.0	2000.0	SG-2011-2652A-WIN1-HL
1333.0	2000.0	SG-2011-2654A-SUM1-HL
1334.0	2000.0	SG-2011-2654A-WIN1-HL
1333.0	1999.0	SG-2011-2659A-WIN1-HL
